,STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf
153,1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",Tamil Nadu,25.5,6.6,6.5,136.0,2.5,0.2,13.0,45.0,2014.0,52.2859431884058,2
154,1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",Tamil Nadu,29.0,6.7,6.9,226.0,2.2,0.2,12.0,38.0,2014.0,56.08941623188407,2
155,1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",Tamil Nadu,23.8,6.7,6.3,72.0,2.7,0.2,9.0,32.0,2014.0,49.99791623188407,3
156,1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",Tamil Nadu,22.8,6.7,6.4,61.0,4.6,0.1,10.0,34.0,2014.0,68.56190289855074,2
157,1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",Tamil Nadu,29.0,6.6,7.2,1300.0,2.7,0.2,21.0,60.0,2014.0,66.6445231884058,2
158,3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNADU",Tamil Nadu,29.0,6.7,7.0,461.0,2.5,0.1,17.0,51.0,2014.0,60.63514289855073,2
159,3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNADU",Tamil Nadu,23.0,6.6,6.2,69.0,2.5,0.1,11.0,38.0,2014.0,47.00652985507247,3
160,3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI, TAMILNADU",Tamil Nadu,29.0,6.8,6.9,241.0,2.5,0.1,14.0,48.0,2014.0,58.30269594202898,2
161,3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",Tamil Nadu,25.7,6.5,6.6,159.0,2.4,0.2,11.0,41.0,2014.0,53.577810144927525,2
162,3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI, TAMILNADU",Tamil Nadu,25.7,6.6,6.7,170.0,2.5,0.2,10.0,34.0,2014.0,55.6967031884058,2
163,1885,RIVER GHAGGAR AT D/S OF SURAJPUR,Haryana,27.0,6.7,7.3,198.0,1.8965,0.52,233.0,465.0,2014.0,65.35370089855073,2
164,1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",Punjab,22.7,5.8,7.2,640.0,6.0,4.3,1450.0,4073.0,2014.0,132.4716455072464,1
165,1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",Punjab,19.0,4.8,7.6,1090.0,22.0,3.6,30500.0,52500.0,2014.0,938.5399217391305,1
166,1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Punjab,23.0,5.5,7.3,705.0,10.0,5.0,2020.0,5433.0,2014.0,184.0459397101449,1
167,1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",Punjab,24.0,5.1,7.4,1375.0,23.7,5.9,27333.0,50333.0,2014.0,878.5197875362319,1
168,1698,"D/S CHHATBIR, PUNJAB",Punjab,24.7,5.5,7.4,745.0,10.0,6.1,12167.0,29333.0,2014.0,415.4177063768117,1
169,1699,"U/S DHAKANSU NALLAH, PUNJAB",Punjab,25.0,5.0,7.6,975.0,16.3,6.1,11167.0,21667.0,2014.0,453.3268211594203,1
170,1700,"D/S DHAKANSU NALLAH, PUNJAB",Punjab,22.0,4.9,7.7,1385.0,27.5,7.7,42500.0,72000.0,2014.0,1258.4840014492754,1
171,1701,"D/S JHARMAL NADI, PUNJAB",Punjab,24.3,5.0,7.3,1067.0,19.3,6.2,21467.0,39533.0,2014.0,706.2665144927537,1
172,1702,"U/S JHARMAL NADI, PUNJAB",Punjab,23.3,5.3,7.2,970.0,13.3,5.9,3167.0,7133.0,2014.0,238.36311362318844,1
173,1703,"GHAGGER AT MOONAK, PUNJAB",Punjab,19.5,4.9,7.7,1418.0,21.0,4.2,28000.0,49500.0,2014.0,875.1705947826088,1
174,1704,"D/S SARDULGARH, PUNJAB",Punjab,21.5,4.1,7.5,1015.0,23.0,6.1,35000.0,57500.0,2014.0,1049.830363768116,1
175,1705,"U/S SARDULGARH, PUNJAB",Punjab,20.0,4.8,7.4,854.0,17.0,4.7,20500.0,38000.0,2014.0,666.6862684057971,1
176,1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",Haryana,27.0,6.7,8.2,198.0,19.8,0.0,233.0,465.0,2014.0,239.4026295652174,1
177,1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",Haryana,27.0,6.7,7.9,198.0,18.2,0.0,233.0,465.0,2014.0,220.0314295652174,1
178,1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",Rajasthan,32.6,4.0,6.8,370.0,3.0,0.8,4.0,9.0,2014.0,74.33846405797102,2
179,1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Himachal Pradesh,23.6,7.8,7.8,376.0,1.3,0.4,9.0,17.0,2014.0,58.438606376811606,2
180,2624,MARKANDA U/S KALA AMB,Himachal Pradesh,23.9,7.7,7.7,354.0,1.3,0.3,12.0,22.0,2014.0,57.235320000000016,2
181,2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,Himachal Pradesh,24.5,7.6,7.9,344.0,1.6,0.4,12.0,22.0,2014.0,63.852740289855085,2
182,1884,KALA AMB D/S MARKANDA RIVER,Haryana,27.0,6.7,7.2,198.0,88.0,0.0,233.0,465.0,2014.0,825.7490295652176,1
183,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",Himachal Pradesh,18.1,4.4,7.1,694.0,41.0,1.2,92.0,224.0,2014.0,416.10522956521737,1
184,2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",Rajasthan,25.1,5.9,8.0,401.0,0.9,0.7,4.0,15.0,2014.0,67.43781855072463,2
185,1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",Rajasthan,22.3,6.0,7.2,106.0,0.8,0.4,4.0,15.0,2014.0,52.08583159420291,2
186,2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",Rajasthan,23.7,5.6,7.9,326.0,1.1,0.8,4.0,4.0,2014.0,68.90749275362319,2
187,2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",Rajasthan,23.9,6.2,8.1,592.0,1.0,0.7,4.0,6.0,2014.0,68.65579768115941,2
188,3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",Meghalaya,25.5,7.2,7.5,119.0,2.3,3.8,33.0,74.0,2014.0,65.82726144927534,2
189,3384,"BUGI RIVER AT DALU, SOUTH GARO HILLS",Meghalaya,25.1,7.2,7.5,120.0,2.3,4.1,31.0,67.0,2014.0,65.81454144927537,2
190,3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",Meghalaya,25.2,7.5,7.3,82.0,1.8,2.8,30.0,70.0,2014.0,56.30134724637681,2
191,1632,"GANOL RIVER TURA, MEGHALAYA",Meghalaya,23.2,7.5,7.5,111.0,2.4,3.0,293.0,506.0,2014.0,71.02101391304349,2
192,1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",Meghalaya,20.1,5.3,3.3,831.0,7.7,3.2,18.0,36.0,2014.0,49.60789362318838,3
193,3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",Meghalaya,18.3,7.2,7.2,56.0,1.7,2.6,21.0,42.0,2014.0,54.89076144927537,2
194,3370,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",Meghalaya,19.3,7.5,7.2,66.0,1.6,2.5,22.0,44.0,2014.0,52.576107246376814,2
195,3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",Meghalaya,24.0,7.8,7.0,74.0,2.3,4.3,28.0,108.0,2014.0,54.202486376811606,2
197,3376,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),Meghalaya,21.2,7.3,6.6,274.0,2.5,2.4,176.0,386.0,2014.0,54.60254782608695,2
198,3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",Meghalaya,26.3,7.4,7.3,67.0,1.8,2.5,25.0,55.0,2014.0,56.63253420289855,2
199,3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",Meghalaya,25.5,7.2,7.4,82.0,2.0,2.8,26.0,61.0,2014.0,61.16062811594204,2
200,3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",Meghalaya,20.0,7.3,7.1,55.0,1.9,2.5,24.0,53.0,2014.0,54.50164115942029,2
201,3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",Meghalaya,20.3,7.3,7.1,57.0,2.0,2.4,24.0,50.0,2014.0,55.37568782608696,2
202,1631,"MYNTDU RIVER JOWAI, MEGHALAYA",Meghalaya,19.4,6.6,7.1,114.0,2.6,2.8,2142.0,3108.0,2014.0,111.59132985507247,1
203,3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",Meghalaya,21.0,7.3,5.6,56.0,1.8,2.1,16.0,34.0,2014.0,27.351947826086953,3
204,3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",Meghalaya,19.2,5.1,7.0,105.0,3.6,4.7,351.0,780.0,2014.0,86.03612753623189,1
205,3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",Meghalaya,18.3,7.3,7.1,51.0,1.6,2.4,19.0,40.0,2014.0,51.72086782608695,2
206,3372,"RILANG RIVER AT MAWKYRWAT, WEST KHASI HILLS",Meghalaya,19.6,7.7,7.2,50.0,1.6,2.0,19.0,36.0,2014.0,51.48768666666666,2
207,1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",Meghalaya,23.7,7.6,7.3,115.0,2.1,3.7,301.0,528.0,2014.0,64.67138028985508,2
208,3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",Meghalaya,18.2,6.2,7.0,81.0,2.4,5.1,36.0,79.0,2014.0,63.044504347826084,2
209,3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",Meghalaya,18.8,7.2,7.1,66.0,1.9,3.4,28.0,63.0,2014.0,55.174148115942025,2
210,3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",Meghalaya,18.9,7.4,7.1,57.0,1.5,2.9,13.0,40.0,2014.0,50.277967536231884,1
211,3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",Meghalaya,25.1,7.5,7.4,144.0,1.7,3.5,26.0,59.0,2014.0,57.151500579710145,2
212,3350,UMKHEN AT WAHKDAIT,Meghalaya,18.8,7.1,7.1,63.0,1.9,5.6,22.0,48.0,2014.0,55.7592084057971,2
213,3351,UMKHEN AT KSEHPONGDENG,Meghalaya,20.2,7.3,7.2,65.0,1.9,3.3,24.0,48.0,2014.0,56.32620782608696,2
214,3352,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",Meghalaya,20.0,7.3,7.3,65.0,2.0,3.0,25.0,54.0,2014.0,58.93802782608696,2
215,3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",Meghalaya,18.8,3.9,7.1,233.0,17.0,10.5,13174.0,22223.0,2014.0,500.930024347826,1
216,3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",Meghalaya,18.2,7.2,7.0,66.0,1.9,3.7,28.0,60.0,2014.0,53.47028811594202,2
217,3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",Meghalaya,22.1,7.7,7.2,62.0,1.6,3.0,27.0,59.0,2014.0,51.78152,2
218,3363,"UMSHYRPI RIVER AT RISA COLONY, EAST KHASI HILLS",Meghalaya,17.6,7.3,6.9,61.0,2.2,2.0,25.0,52.0,2014.0,53.653774492753634,2
219,3365,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",Meghalaya,18.7,3.2,7.1,258.0,23.5,10.3,31833.0,54083.0,2014.0,981.1923663768117,1
220,1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",Meghalaya,23.1,7.2,7.2,124.0,6.9,4.5,348.0,552.0,2014.0,108.4827547826087,1
221,3366,"UMTREW RIVER AT UMRAN, RINAN BHOI",Meghalaya,22.6,7.2,7.1,65.0,2.1,2.4,56.0,120.0,2014.0,57.46633478260869,2
222,3373,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",Meghalaya,20.0,7.5,7.3,64.0,1.9,3.3,21.0,42.0,2014.0,57.03219391304348,2
223,3374,"WAH BLEI AT SHDADDKHAR, WEST KHASI HILLS",Meghalaya,19.9,7.6,7.3,65.0,1.9,3.8,21.0,43.0,2014.0,56.60621362318841,2
224,2050,TLAWNG UPSTREAM AIZAWL,Mizoram,24.5,7.1,7.3,269.0,1.4,0.1,233.0,115.0,2014.0,58.92703507246377,2
225,2051,TLAWNG DOWNSTREAM AIZAWL,Mizoram,24.4,7.2,7.3,275.0,1.5,0.1,4.0,68.0,2014.0,54.261228115942025,2
226,2052,TUIRIAL UPPER CATCHMENT,Mizoram,23.6,6.9,7.1,186.0,1.6,0.1,233.0,29.0,2014.0,58.15042898550724,2
227,2053,TUIRIAL LOWER CATCHMENT,Mizoram,23.5,6.8,7.1,201.0,1.4,0.2,233.0,86.0,2014.0,56.88788927536232,2
228,1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",Tripura,27.3,6.2,7.8,165.0,2.1,0.0,282.0,340.0,2014.0,79.23180434782608,1
229,1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",Tripura,29.1,6.4,7.8,158.0,4.1,0.5,458.0,500.0,2014.0,99.95155710144927,1
230,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",Tripura,26.6,6.6,7.9,210.0,4.2,1.9,510.0,572.0,2014.0,102.94012985507247,1
232,1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",Gujarat,27.1,7.3,7.9,693.0,0.5,1.0,161.0,173.0,2013.0,59.0273011594203,2
233,1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN), GUJARAT",Gujarat,27.3,5.0,7.6,1676.0,1.8,8.0,329.0,174.0,2013.0,81.08651449275362,1
235,1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",Gujarat,24.5,6.0,7.7,1863.0,8.6,1.0,47.0,1183.0,2013.0,131.4708315942029,1
236,1149,"KOLAK AT PATALIA BDG., GUJARAT",Gujarat,27.5,5.3,7.8,817.0,2.8,1.0,9.0,23.0,2013.0,83.90772028985508,1
237,1860,BALEHWAR KHADI AT N.H. NO 8,Gujarat,28.4,4.5,8.3,1287.0,1.5,11.0,116.0,5.0,2013.0,88.48628927536234,1
238,2082,TRIVENI SANGAM,Gujarat,27.0,6.7,7.3,198.0,1.8965,0.0,233.0,2.0,2013.0,65.19498756521739,2
239,1148,"AMBIKA AT BILIMORA, GUJARAT",Gujarat,27.6,6.8,8.2,1862.0,2.5,0.87,7.0,64.0,2013.0,81.16032260869565,1
240,3205,"UPSTREAM OF RIVER VISHWAMITRI AT ASOD BRIDGE AT N.H. 8 , NEAR GLDEN CHOKDI, ASOD VEMALI ROAD",Gujarat,27.0,5.0,8.0,198.0,0.7,0.0,233.0,465.0,2013.0,75.03590782608696,1
241,3204,"DOWNSTREAM OF RIVER VISHWAMITRI AT KHALIPUR VILLAGE, BEFORE MEETING JAMBUVA RIVER",Gujarat,27.0,3.0,7.7,198.0,0.4,0.0,233.0,465.0,2013.0,76.79404695652175,1
242,1862,KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,Gujarat,27.0,6.7,8.1,2520.0,7.2,1.0,6.0,41.0,2013.0,121.64162289855074,1
243,2072,RIVER BHOGAVO D/S OF SURENDRANAGAR,Gujarat,29.0,8.2,8.4,606.0,2.9,0.0,233.0,465.0,2013.0,86.14928521739131,1
244,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Goa,30.0,5.6,7.5,41.0,2.0,0.08,7022.0,13410.0,2013.0,227.8359927536232,1
245,1475,ZUARI AT PANCHAWADI,Goa,30.4,5.5,6.7,209.0,0.8,0.17,1893.0,2915.0,2013.0,88.19367971014493,1
246,3181,RIVER ZUARI AT BORIM BRIDGE,Goa,30.8,5.5,7.1,123.0,1.5,0.09,3293.0,6264.0,2013.0,132.98319304347825,1
247,3182,RIVER ZUARI AT MARCAIM JETTY,Goa,30.3,5.3,7.3,182.0,1.5,0.08,1976.0,3080.0,2013.0,107.6230736231884,1
248,1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Goa,30.1,6.0,7.6,100.0,1.2,0.17,5129.0,6086.0,2013.0,177.14228492753622,1
249,1476,"MANDOVI AT TONCA, MARCELA, GOA",Goa,29.9,5.7,6.9,111.0,1.0,0.14,939.0,3061.0,2013.0,71.39778579710145,2
250,3185,RIVER MANDOVI AT AMONA BRIDGE,Goa,29.1,6.4,7.1,140.0,1.1,0.1,4464.0,7908.0,2013.0,151.35822376811592,1
251,3186,RIVER MANDOVI AT IFFI JETTY,Goa,29.9,6.2,7.8,44.0,2.0,0.06,9429.0,9320.0,2013.0,282.45084434782615,1
252,3187,RIVER MANDOVI NEAR HOTEL MARRIOT,Goa,29.8,6.1,7.6,43.0,1.8,0.06,6668.0,9554.0,2013.0,216.72269130434785,1
253,1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",Goa,27.9,7.0,6.9,64.0,1.1,0.09,1641.0,2841.0,2013.0,81.47884869565218,1
254,1548,"RIVER ASSONORA AT ASSONORA, GOA",Goa,28.2,6.6,6.5,62.0,1.0,0.14,4073.0,7190.0,2013.0,130.2830031884058,1
255,2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",Goa,29.6,7.0,6.8,304.0,2.0,0.49,12140.0,23867.0,2013.0,324.45980202898556,1
256,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",Goa,28.8,7.0,7.0,55.0,1.2,0.66,1298.0,2813.0,2013.0,76.57392869565216,1
257,3189,RIVER CHAPORA AT SIOLIM,Goa,29.5,6.3,7.6,213.0,1.5,0.06,3803.0,7069.0,2013.0,149.27911739130437,1
258,1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",Goa,29.8,6.7,6.8,83.0,1.2,0.17,2140.0,3559.0,2013.0,93.27009623188405,1
259,2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",Goa,29.7,7.1,6.6,76.0,1.0,0.12,2367.0,3527.0,2013.0,91.10600173913043,1
260,2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",Goa,28.7,6.7,6.6,107.0,1.3,0.22,2461.0,3757.0,2013.0,97.83170289855072,1
261,1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",Goa,27.9,7.2,6.7,89.0,0.9,0.06,832.0,1996.0,2013.0,57.2116947826087,2
262,2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,Goa,29.3,4.2,6.7,192.0,2.0,0.16,4448.0,9286.0,2013.0,162.93249681159423,1
263,2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",Goa,28.6,6.3,6.6,79.0,1.6,0.19,2830.0,6054.0,2013.0,111.06245072463769,1
264,2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",Goa,29.8,5.6,7.7,142.0,1.7,0.14,1831.0,3644.0,2013.0,111.8115527536232,1
265,3183,"RIVER SAL AT KHAREBAND, MARGAO",Goa,28.6,2.8,6.4,424.0,3.2,0.35,12658.0,21036.0,2013.0,359.17992753623196,1
266,3184,"RIVER SAL AT ORLIM BRIDGE, ORLIM",Goa,30.6,5.2,7.1,306.0,2.6,0.34,1411.0,1525.0,2013.0,101.59646724637679,1
267,3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),Goa,30.3,5.6,7.7,40.0,1.5,0.07,4153.0,7130.0,2013.0,162.0941794202899,1
268,3191,RIVER SINQUERIM NEAR NERUL TEMPLE,Goa,30.4,5.5,7.7,40.0,1.5,0.08,7086.0,12282.0,2013.0,228.52909971014498,1
269,1547,"RIVER TALPONA AT CANACONA, GOA",Goa,29.6,6.9,6.7,63.0,0.9,0.21,691.0,1132.0,2013.0,55.359455652173914,2
270,3188,RIVER TIRACOL AT TIRACOL,Goa,29.6,6.3,7.6,227.0,1.7,0.08,3622.0,3612.0,2013.0,146.294144057971,1
271,1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",Goa,29.5,7.1,6.6,68.0,1.1,0.13,4124.0,8167.0,2013.0,131.84103507246377,1
272,2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",Maharashtra,26.7,6.9,7.7,121.0,3.3,1.0,77.0,163.0,2013.0,80.28080898550725,1
273,1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",Maharashtra,29.3,7.2,8.2,112.0,3.3,1.0,39.0,94.0,2013.0,86.66058811594202,1
274,2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",Maharashtra,28.0,6.9,7.7,103.0,3.7,0.57,48.0,103.0,2013.0,83.11653565217392,1
275,2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",Maharashtra,28.2,6.9,7.6,104.0,3.5,0.75,37.0,79.0,2013.0,79.3816556521739,1
276,1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",Maharashtra,26.5,6.4,7.4,1003.0,4.3,2.89,524.0,753.0,2013.0,96.73942376811594,1
277,2670,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",Maharashtra,20.7,6.3,8.3,408.0,2.7,1.58,64.0,157.0,2013.0,88.11006405797104,1
278,1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",Maharashtra,27.2,6.7,7.8,105.0,3.6,1.0,43.0,89.0,2013.0,84.86338289855074,1
279,2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),Maharashtra,27.5,6.3,7.6,209.0,4.4,1.86,48.0,98.0,2013.0,90.62671739130435,1
280,2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",Maharashtra,26.0,5.9,7.6,13768.0,5.0,1.79,166.0,300.0,2013.0,103.48983188405796,1
281,2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",Maharashtra,26.5,7.3,7.7,86.0,3.2,1.0,50.0,93.0,2013.0,76.85146115942031,1
282,2168,MITHI RIVER,Maharashtra,27.0,3.6,7.4,6487.0,30.5,1.5,534.0,745.0,2013.0,343.40600521739134,1
283,2676,"MUCHKUNDI RIVER AT  WAKED,RATNAGIRI, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",Maharashtra,27.3,6.3,8.3,999.0,3.3,1.78,4.0,112.0,2013.0,92.23725072463769,1
284,1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",Maharashtra,28.7,7.2,7.7,125.0,3.3,1.0,39.0,89.0,2013.0,77.98234811594205,1
285,1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",Maharashtra,28.4,7.1,7.5,127.0,3.4,4.4,17.0,63.0,2013.0,75.75688840579708,1
286,2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",Maharashtra,28.7,7.1,7.4,5300.0,38.0,1.0,388.0,667.0,2013.0,389.39839507246376,1
287,2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",Maharashtra,28.7,7.2,7.6,127.0,3.2,1.0,22.0,51.0,2013.0,74.97752811594202,2
288,2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",Maharashtra,28.7,7.0,7.6,126.0,3.3,1.0,20.0,63.0,2013.0,76.78312202898549,1
289,2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",Maharashtra,28.7,7.2,7.6,126.0,3.4,1.89,29.0,64.0,2013.0,77.00257478260869,1
290,2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",Maharashtra,28.7,7.1,7.8,112.0,3.2,0.63,43.0,88.0,2013.0,79.35910173913042,1
291,2199,SAVITRI RIVER AT OVALE VILLAGE.,Maharashtra,29.3,6.8,7.7,9590.0,3.6,4.57,3.0,124.0,2013.0,84.247015942029,1
292,2701,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",Maharashtra,28.3,6.8,7.4,174.0,3.7,2.26,4.0,124.0,2013.0,77.622235942029,1
293,2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",Maharashtra,28.7,6.8,7.6,2572.0,3.3,4.22,4.0,118.0,2013.0,78.29396927536231,1
294,2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",Maharashtra,29.2,6.7,7.8,6030.0,4.4,4.78,4.0,138.0,2013.0,92.81064289855074,1
295,2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",Maharashtra,28.7,6.8,7.7,7207.0,3.9,4.25,3.0,120.0,2013.0,86.34248927536233,1
296,2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",Maharashtra,27.2,6.8,8.1,167.0,3.8,1.0,32.0,85.0,2013.0,91.13035594202898,1
297,2707,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",Maharashtra,27.2,6.8,8.0,173.0,3.5,1.0,53.0,98.0,2013.0,87.207035942029,1
298,2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",Maharashtra,27.2,7.0,8.0,168.0,3.6,1.0,44.0,83.0,2013.0,86.92676202898551,1
299,2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",Maharashtra,28.0,6.9,7.9,131.0,3.5,0.75,41.0,96.0,2013.0,84.68773565217391,1
300,1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",Maharashtra,26.2,7.0,7.6,125.0,3.5,0.6,33.0,63.0,2013.0,78.79686869565217,1
301,2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,Maharashtra,26.2,7.2,7.5,132.0,3.3,0.9,38.0,88.0,2013.0,74.4786347826087,2
302,2712,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",Maharashtra,28.2,7.2,7.7,119.0,3.3,1.0,35.0,68.0,2013.0,77.88800811594203,1
303,2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,Maharashtra,24.5,6.9,7.5,159.0,2.8,1.0,3.0,82.0,2013.0,70.73794898550723,2
