City,Date,AQI,AQI_Bucket
Hyderabad,3/24/2015,,
Hyderabad,3/25/2015,,
Hyderabad,3/26/2015,,
Hyderabad,3/27/2015,,
Hyderabad,3/28/2015,,
Hyderabad,3/29/2015,,
Hyderabad,3/30/2015,,
Hyderabad,3/31/2015,120,Moderate
Hyderabad,4/1/2015,112,Moderate
Hyderabad,4/2/2015,,
Hyderabad,4/3/2015,,
Hyderabad,4/4/2015,,
Hyderabad,4/5/2015,,
Hyderabad,4/6/2015,141,Moderate
Hyderabad,4/7/2015,197,Moderate
Hyderabad,4/8/2015,177,Moderate
Hyderabad,4/9/2015,104,Moderate
Hyderabad,4/10/2015,106,Moderate
Hyderabad,4/11/2015,105,Moderate
Hyderabad,4/12/2015,128,Moderate
Hyderabad,4/13/2015,133,Moderate
Hyderabad,4/14/2015,312,Very Poor
Hyderabad,4/15/2015,179,Moderate
Hyderabad,4/16/2015,112,Moderate
Hyderabad,4/17/2015,106,Moderate
Hyderabad,4/18/2015,147,Moderate
Hyderabad,4/19/2015,139,Moderate
Hyderabad,4/20/2015,118,Moderate
Hyderabad,4/21/2015,123,Moderate
Hyderabad,4/22/2015,157,Moderate
Hyderabad,4/23/2015,149,Moderate
Hyderabad,4/24/2015,165,Moderate
Hyderabad,4/25/2015,119,Moderate
Hyderabad,4/26/2015,98,Satisfactory
Hyderabad,4/27/2015,86,Satisfactory
Hyderabad,4/28/2015,124,Moderate
Hyderabad,4/29/2015,148,Moderate
Hyderabad,4/30/2015,176,Moderate
Hyderabad,5/1/2015,206,Poor
Hyderabad,5/2/2015,134,Moderate
Hyderabad,5/3/2015,115,Moderate
Hyderabad,5/4/2015,113,Moderate
Hyderabad,5/5/2015,116,Moderate
Hyderabad,5/6/2015,150,Moderate
Hyderabad,5/7/2015,157,Moderate
Hyderabad,5/8/2015,121,Moderate
Hyderabad,5/9/2015,149,Moderate
Hyderabad,5/10/2015,125,Moderate
Hyderabad,5/11/2015,140,Moderate
Hyderabad,5/12/2015,130,Moderate
Hyderabad,5/13/2015,125,Moderate
Hyderabad,5/14/2015,177,Moderate
Hyderabad,5/15/2015,123,Moderate
Hyderabad,5/16/2015,120,Moderate
Hyderabad,5/17/2015,114,Moderate
Hyderabad,5/18/2015,116,Moderate
Hyderabad,5/19/2015,143,Moderate
Hyderabad,5/20/2015,145,Moderate
Hyderabad,5/21/2015,158,Moderate
Hyderabad,5/22/2015,171,Moderate
Hyderabad,5/23/2015,117,Moderate
Hyderabad,5/24/2015,117,Moderate
Hyderabad,5/25/2015,132,Moderate
Hyderabad,5/26/2015,113,Moderate
Hyderabad,5/27/2015,160,Moderate
Hyderabad,5/28/2015,83,Satisfactory
Hyderabad,5/29/2015,120,Moderate
Hyderabad,5/30/2015,120,Moderate
Hyderabad,5/31/2015,125,Moderate
Hyderabad,6/1/2015,165,Moderate
Hyderabad,6/2/2015,661,Severe
Hyderabad,6/3/2015,294,Poor
Hyderabad,6/4/2015,125,Moderate
Hyderabad,6/5/2015,117,Moderate
Hyderabad,6/6/2015,127,Moderate
Hyderabad,6/7/2015,179,Moderate
Hyderabad,6/8/2015,118,Moderate
Hyderabad,6/9/2015,98,Satisfactory
Hyderabad,6/10/2015,100,Satisfactory
Hyderabad,6/11/2015,102,Moderate
Hyderabad,6/12/2015,95,Satisfactory
Hyderabad,6/13/2015,106,Moderate
Hyderabad,6/14/2015,142,Moderate
Hyderabad,6/15/2015,163,Moderate
Hyderabad,6/16/2015,98,Satisfactory
Hyderabad,6/17/2015,98,Satisfactory
Hyderabad,6/18/2015,94,Satisfactory
Hyderabad,6/19/2015,93,Satisfactory
Hyderabad,6/20/2015,96,Satisfactory
Hyderabad,6/21/2015,94,Satisfactory
Hyderabad,6/22/2015,105,Moderate
Hyderabad,6/23/2015,132,Moderate
Hyderabad,6/24/2015,348,Very Poor
Hyderabad,6/25/2015,342,Very Poor
Hyderabad,6/26/2015,96,Satisfactory
Hyderabad,6/27/2015,104,Moderate
Hyderabad,6/28/2015,114,Moderate
Hyderabad,6/29/2015,141,Moderate
Hyderabad,6/30/2015,119,Moderate
Hyderabad,7/1/2015,99,Satisfactory
Hyderabad,7/2/2015,97,Satisfactory
Hyderabad,7/3/2015,108,Moderate
Hyderabad,7/4/2015,103,Moderate
Hyderabad,7/5/2015,102,Moderate
Hyderabad,7/6/2015,97,Satisfactory
Hyderabad,7/7/2015,99,Satisfactory
Hyderabad,7/8/2015,98,Satisfactory
Hyderabad,7/9/2015,91,Satisfactory
Hyderabad,7/10/2015,94,Satisfactory
Hyderabad,7/11/2015,91,Satisfactory
Hyderabad,7/12/2015,98,Satisfactory
Hyderabad,7/13/2015,117,Moderate
Hyderabad,7/14/2015,102,Moderate
Hyderabad,7/15/2015,113,Moderate
Hyderabad,7/16/2015,184,Moderate
Hyderabad,7/17/2015,58,Satisfactory
Hyderabad,7/18/2015,38,Good
Hyderabad,7/19/2015,40,Good
Hyderabad,7/20/2015,41,Good
Hyderabad,7/21/2015,43,Good
Hyderabad,7/22/2015,40,Good
Hyderabad,7/23/2015,41,Good
Hyderabad,7/24/2015,49,Good
Hyderabad,7/25/2015,33,Good
Hyderabad,7/26/2015,39,Good
Hyderabad,7/27/2015,91,Satisfactory
Hyderabad,7/28/2015,38,Good
Hyderabad,7/29/2015,47,Good
Hyderabad,7/30/2015,38,Good
Hyderabad,7/31/2015,104,Moderate
Hyderabad,8/1/2015,89,Satisfactory
Hyderabad,8/2/2015,100,Satisfactory
Hyderabad,8/3/2015,92,Satisfactory
Hyderabad,8/4/2015,92,Satisfactory
Hyderabad,8/5/2015,92,Satisfactory
Hyderabad,8/6/2015,91,Satisfactory
Hyderabad,8/7/2015,93,Satisfactory
Hyderabad,8/8/2015,95,Satisfactory
Hyderabad,8/9/2015,92,Satisfactory
Hyderabad,8/10/2015,96,Satisfactory
Hyderabad,8/11/2015,90,Satisfactory
Hyderabad,8/12/2015,87,Satisfactory
Hyderabad,8/13/2015,89,Satisfactory
Hyderabad,8/14/2015,96,Satisfactory
Hyderabad,8/15/2015,106,Moderate
Hyderabad,8/16/2015,104,Moderate
Hyderabad,8/17/2015,112,Moderate
Hyderabad,8/18/2015,102,Moderate
Hyderabad,8/19/2015,122,Moderate
Hyderabad,8/20/2015,214,Poor
Hyderabad,8/21/2015,316,Very Poor
Hyderabad,8/22/2015,390,Very Poor
Hyderabad,8/23/2015,221,Poor
Hyderabad,8/24/2015,88,Satisfactory
Hyderabad,8/25/2015,173,Moderate
Hyderabad,8/26/2015,114,Moderate
Hyderabad,8/27/2015,128,Moderate
Hyderabad,8/28/2015,253,Poor
Hyderabad,8/29/2015,186,Moderate
Hyderabad,8/30/2015,101,Moderate
Hyderabad,8/31/2015,97,Satisfactory
Hyderabad,9/1/2015,124,Moderate
Hyderabad,9/2/2015,136,Moderate
Hyderabad,9/3/2015,263,Poor
Hyderabad,9/4/2015,237,Poor
Hyderabad,9/5/2015,305,Very Poor
Hyderabad,9/6/2015,237,Poor
Hyderabad,9/7/2015,114,Moderate
Hyderabad,9/8/2015,179,Moderate
Hyderabad,9/9/2015,162,Moderate
Hyderabad,9/10/2015,76,Satisfactory
Hyderabad,9/11/2015,140,Moderate
Hyderabad,9/12/2015,128,Moderate
Hyderabad,9/13/2015,164,Moderate
Hyderabad,9/14/2015,169,Moderate
Hyderabad,9/15/2015,189,Moderate
Hyderabad,9/16/2015,142,Moderate
Hyderabad,9/17/2015,112,Moderate
Hyderabad,9/18/2015,60,Satisfactory
